7479,"Lakes","Rumbek Centre","Arwop"
7480,"Lakes","Rumbek Centre","Kwil"
7481,"Lakes","Rumbek Centre","Tiemwut"
7482,"Lakes","Rumbek Centre","Kajur"
7483,"Lakes","Rumbek Centre","Kareng"
7484,"Lakes","Rumbek Centre","Tiamud"
7485,"Lakes","Rumbek Centre","Malong Rial"
7486,"Lakes","Rumbek Centre","Adhel"
7487,"Lakes","Rumbek Centre","Aluet"
7488,"Lakes","Rumbek Centre","Janguar"
7489,"Lakes","Rumbek Centre","Pamdit"
7490,"Lakes","Rumbek Centre","Paguere"
7491,"Lakes","Rumbek Centre","Amom Ping"
7492,"Lakes","Rumbek Centre","Peyeng"
7493,"Lakes","Rumbek Centre","Chitieg"
7494,"Lakes","Rumbek Centre","Agar"
7495,"Lakes","Rumbek Centre","Luell"
7496,"Lakes","Rumbek Centre","Falwal"
7497,"Lakes","Rumbek Centre","Kwell"
7498,"Lakes","Rumbek Centre","Amit"
7499,"Lakes","Rumbek Centre","Shway"
7500,"Lakes","Rumbek Centre","Shuai"
7501,"Lakes","Rumbek Centre","Malwal"
7502,"Lakes","Rumbek Centre","Anoig"
7503,"Lakes","Rumbek Centre","Fashope"
7504,"Lakes","Rumbek Centre","Rumlar"
7505,"Lakes","Awerial","Kullum"
7506,"Lakes","Awerial","Wunura"
7507,"Lakes","Wulu","Dodo Goey"
7508,"Lakes","Wulu","Boli"
7509,"Lakes","Awerial","Wunbar"
7510,"Lakes","Awerial","Agol"
7511,"Lakes","Awerial","Advok"
7512,"Lakes","Awerial","Vonapoy"
7513,"Lakes","Awerial","Attir"
7514,"Lakes","Awerial","Gengaman"
7515,"Lakes","Awerial","Merchek"
7516,"Lakes","Awerial","Gogok"
7517,"Lakes","Awerial","Pomarini"
7518,"Lakes","Awerial","Nyang Long"
7519,"Lakes","Awerial","Kathier"
7520,"Lakes","Awerial","Chundit"
7521,"Lakes","Wulu","Mbia"
7522,"Lakes","Awerial","Abiem"
7523,"Lakes","Wulu","Maker"
7524,"Lakes","Awerial","Pagolong"
7525,"Lakes","Awerial","Panbol"
7526,"Lakes","Wulu","Fataka"
7527,"Lakes","Wulu","Damblu"
7528,"Lakes","Wulu","Madi"
7529,"Lakes","Wulu","Lor"
7530,"Lakes","Awerial","Maker"
7531,"Lakes","Rumbek East","Monar"
7532,"Lakes","Wulu","Woendwal"
7533,"Lakes","Wulu","Masha"
7534,"Lakes","Wulu","Killeru"
7535,"Lakes","Wulu","Faragshom"
7536,"Lakes","Wulu","Medingbor"
7537,"Lakes","Yirol East","Malek"
7538,"Lakes","Rumbek East","Chegeniok"
7539,"Lakes","Rumbek East","Rumel"
7540,"Lakes","Yirol East","Maiyen"
7541,"Lakes","Rumbek East","Aru"
7542,"Lakes","Yirol East","Lual"
7543,"Lakes","Rumbek East","Runchol"
7544,"Lakes","Rumbek East","Gok"
7545,"Lakes","Rumbek East","Ndia"
7546,"Lakes","Rumbek East","Pingadit"
7547,"Lakes","Rumbek East","Malen"
7548,"Lakes","Yirol East","Keriel"
7549,"Lakes","Rumbek East","Lonhgamit"
7550,"Lakes","Yirol East","Ding"
7551,"Lakes","Yirol East","Luak Alir"
7552,"Lakes","Yirol East","Charich"
7553,"Lakes","Yirol East","Makur"
7554,"Lakes","Yirol East","Allel"
7555,"Lakes","Yirol East","Ayang"
7556,"Lakes","Yirol East","Gorbaok"
7557,"Lakes","Yirol East","Kovich"
7558,"Lakes","Rumbek East","Agvay"
7559,"Lakes","Yirol East","Jongar"
7560,"Lakes","Rumbek East","Amotti"
7561,"Lakes","Rumbek East","Daldiya"
7562,"Lakes","Rumbek East","Kakor"
7563,"Lakes","Yirol East","Bok"
7564,"Lakes","Yirol East","Law"
7565,"Lakes","Yirol East","Diot"
7566,"Lakes","Rumbek East","Akolgal"
7567,"Lakes","Yirol East","Pathiong"
7568,"Lakes","Yirol East","Dongbalagvot"
7569,"Lakes","Rumbek East","Chuey Nijang"
7570,"Lakes","Yirol East","Vunakot"
7571,"Lakes","Yirol East","Dagay"
7572,"Lakes","Yirol East","Allol"
7573,"Lakes","Yirol East","Akorkor"
7574,"Lakes","Rumbek East","Alualtok"
7575,"Lakes","Yirol East","Nikek"
7576,"Lakes","Rumbek East","Amongpini"
7577,"Lakes","Yirol East","Kulniragok"
7578,"Lakes","Rumbek Centre","Manier Rehom"
7579,"Lakes","Rumbek East","Achvay"
7580,"Lakes","Yirol East","Alagich"
7581,"Lakes","Yirol East","Liet Adiau Mit"
7582,"Lakes","Yirol East","Jangdo"
7583,"Lakes","Rumbek East","Nikana"
7584,"Lakes","Yirol East","Akarab"
7585,"Lakes","Yirol East","Vunakur"
7586,"Lakes","Yirol East","Pul Muokeyr"
7587,"Lakes","Yirol East","Anyang"
7588,"Lakes","Yirol East","Wun Tep"
7589,"Lakes","Yirol East","Awar"
7590,"Lakes","Rumbek East","Jamkuach"
7591,"Lakes","Yirol East","Berku"
7592,"Lakes","Yirol East","Wun Tit"
7593,"Lakes","Rumbek East","Gaylual"
7594,"Lakes","Rumbek Centre","Cuei Kok"
7595,"Lakes","Rumbek East","Kuoch"
7596,"Lakes","Yirol East","Pabur"
7597,"Lakes","Rumbek East","Abbi"
7598,"Lakes","Rumbek East","Jokjiet"
7599,"Lakes","Yirol East","Manyang Dak Kok"
7600,"Lakes","Rumbek East","Abui"
7601,"Lakes","Rumbek East","Mokueng"
7602,"Lakes","Rumbek East","Vunchay"
7603,"Lakes","Rumbek East","Manyang Ajit"
7604,"Lakes","Rumbek Centre","Makol"
7605,"Lakes","Rumbek East","Tvong"
7606,"Lakes","Rumbek East","Ajum"
7607,"Lakes","Rumbek East","Wun Tou"
7608,"Lakes","Rumbek East","Ninyuen"
7609,"Lakes","Rumbek East","Lakes"
7610,"Lakes","Rumbek East","Pabach"
7611,"Lakes","Rumbek East","Pachot"
7612,"Lakes","Rumbek East","Nyubor"
7613,"Lakes","Rumbek Centre","Amenthdoul"
7614,"Lakes","Yirol East","Dor Muong"
7615,"Lakes","Yirol East","Pael Jang"
7616,"Lakes","Rumbek East","Vengdau"
7617,"Lakes","Yirol East","Bunchver"
7618,"Lakes","Yirol East","Diau Adet"
7619,"Lakes","Yirol East","Padokvach"
7620,"Lakes","Rumbek East","Akarap Nyueni"
7621,"Lakes","Rumbek East","Jul"
7622,"Lakes","Rumbek East","Dial"
7623,"Lakes","Yirol East","Majak Rual"
7624,"Lakes","Rumbek Centre","Makuag"
7625,"Lakes","Yirol East","Wun Tum"
7626,"Lakes","Cueibet","Marial"
7627,"Lakes","Rumbek Centre","Powing"
7628,"Lakes","Cueibet","Dhormanyang"
7629,"Lakes","Rumbek Centre","Dolual"
7630,"Lakes","Cueibet","Rualgwoi"
7631,"Lakes","Cueibet","Malek"
7632,"Lakes","Cueibet","Mokeyr"
7633,"Lakes","Cueibet","Adull"
7634,"Lakes","Cueibet","Pantu"
7635,"Lakes","Rumbek Centre","Kwarageri"
7636,"Lakes","Cueibet","Adjang"
7637,"Lakes","Cueibet","Akop"
7638,"Lakes","Rumbek North","Ajak"
7639,"Lakes","Cueibet","Tong Akon"
7640,"Lakes","Cueibet","Chut"
7641,"Lakes","Rumbek North","Agujang"
7642,"Lakes","Cueibet","Tidwel"
7643,"Lakes","Rumbek North","Marial"
7644,"Lakes","Cueibet","Makwaj"
7645,"Lakes","Cueibet","Dai"
7646,"Lakes","Cueibet","Fadiar"
7647,"Lakes","Rumbek North","Majok"
7648,"Lakes","Rumbek North","Amok"
7649,"Lakes","Rumbek North","Meen-Amok"
7650,"Lakes","Rumbek North","Paging"
7651,"Lakes","Rumbek North","Burut"
7652,"Lakes","Rumbek North","Dud Maud"
7653,"Lakes","Rumbek North","Wun-Tur"
7654,"Lakes","Rumbek North","Iiga"
7655,"Lakes","Awerial","Wun Dot"
7656,"Lakes","Awerial","Lugeyr"
7657,"Lakes","Rumbek East","Pachong"
7658,"Northern Bahr el Ghazal","Aweil Centre","Haimathar"
7659,"Northern Bahr el Ghazal","Aweil Centre","Juodo"
7660,"Northern Bahr el Ghazal","Aweil Centre","Awoda"
7661,"Northern Bahr el Ghazal","Aweil Centre","Pachai"
7662,"Northern Bahr el Ghazal","Aweil Centre","Kanwangi"
7663,"Northern Bahr el Ghazal","Aweil Centre","Ayomkueny"
7664,"Northern Bahr el Ghazal","Aweil Centre","Achana"
7665,"Northern Bahr el Ghazal","Aweil Centre","Moni"
7666,"Northern Bahr el Ghazal","Aweil Centre","Amantial I"
7667,"Northern Bahr el Ghazal","Aweil Centre","Amantial I I"
7668,"Northern Bahr el Ghazal","Aweil Centre","Abou"
7669,"Northern Bahr el Ghazal","Aweil Centre","Bar-ayii"
7670,"Northern Bahr el Ghazal","Aweil Centre","Kabat"
7671,"Northern Bahr el Ghazal","Aweil Centre","Wurel"
7672,"Northern Bahr el Ghazal","Aweil Centre","Anyuany"
7673,"Northern Bahr el Ghazal","Aweil Centre","Mayac"
7674,"Northern Bahr el Ghazal","Aweil Centre","Bar Mayen"
7675,"Northern Bahr el Ghazal","Aweil Centre","Bar- Nyaidong"
7676,"Northern Bahr el Ghazal","Aweil Centre","Myondit"
7677,"Northern Bahr el Ghazal","Aweil Centre","Warap"
7678,"Northern Bahr el Ghazal","Aweil Centre","Konayat"
7679,"Northern Bahr el Ghazal","Aweil Centre","Tiit-agok"
7680,"Northern Bahr el Ghazal","Aweil Centre","Pinywelo"
7681,"Northern Bahr el Ghazal","Aweil Centre","Burajak"
7682,"Northern Bahr el Ghazal","Aweil Centre","Your Winy"
7683,"Northern Bahr el Ghazal","Aweil Centre","Wurual"
7684,"Northern Bahr el Ghazal","Aweil Centre","Angeth"
7685,"Northern Bahr el Ghazal","Aweil Centre","Machar Ungwu"
7686,"Northern Bahr el Ghazal","Aweil Centre","Amuot"
7687,"Northern Bahr el Ghazal","Aweil Centre","Chingak"
7688,"Northern Bahr el Ghazal","Aweil Centre","Pior"
7689,"Northern Bahr el Ghazal","Aweil Centre","Marial Tiit"
7690,"Northern Bahr el Ghazal","Aweil Centre","Panper"
7691,"Northern Bahr el Ghazal","Aweil Centre","Taljuok"
7692,"Northern Bahr el Ghazal","Aweil Centre","Mading Tiit"
7693,"Northern Bahr el Ghazal","Aweil Centre","Awangtitdo"
7694,"Northern Bahr el Ghazal","Aweil Centre","Gofakang"
7695,"Northern Bahr el Ghazal","Aweil Centre","Malual"
7696,"Northern Bahr el Ghazal","Aweil Centre","Kongdai"
7697,"Northern Bahr el Ghazal","Aweil Centre","Ban Hial"
7698,"Northern Bahr el Ghazal","Aweil Centre","Elok"
7699,"Northern Bahr el Ghazal","Aweil Centre","Alok"
7700,"Northern Bahr el Ghazal","Aweil Centre","Umora"
7701,"Northern Bahr el Ghazal","Aweil Centre","Baau"
7702,"Northern Bahr el Ghazal","Aweil Centre","Baau-alel"
7703,"Northern Bahr el Ghazal","Aweil Centre","Umarchok"
7704,"Northern Bahr el Ghazal","Aweil Centre","Malou Garang"
7705,"Northern Bahr el Ghazal","Aweil Centre","Akeen Mayen"
7706,"Northern Bahr el Ghazal","Aweil Centre","Barabal"
7707,"Northern Bahr el Ghazal","Aweil Centre","Pangap"
7708,"Northern Bahr el Ghazal","Aweil Centre","Riang-agany"
7709,"Northern Bahr el Ghazal","Aweil Centre","Warapaac"
7710,"Northern Bahr el Ghazal","Aweil Centre","Panameth"
7711,"Northern Bahr el Ghazal","Aweil Centre","Warukieji"
7712,"Northern Bahr el Ghazal","Aweil Centre","Piar Tok"
7713,"Northern Bahr el Ghazal","Aweil Centre","Maluil-akot"
7714,"Northern Bahr el Ghazal","Aweil Centre","Choth Apiok"
7715,"Northern Bahr el Ghazal","Aweil Centre","Warchum"
7716,"Northern Bahr el Ghazal","Aweil Centre","Kubur Kadim"
7717,"Northern Bahr el Ghazal","Aweil Centre","Waradhot"
7718,"Northern Bahr el Ghazal","Aweil Centre","Waraher"
7719,"Northern Bahr el Ghazal","Aweil Centre","Angot Abdong"
7720,"Northern Bahr el Ghazal","Aweil Centre","Ngekrot"
7721,"Northern Bahr el Ghazal","Aweil Centre","War Apac"
7722,"Northern Bahr el Ghazal","Aweil Centre","Maker Adiem"
7723,"Northern Bahr el Ghazal","Aweil Centre","Maker"
7724,"Northern Bahr el Ghazal","Aweil Centre","Riangkou"
7725,"Northern Bahr el Ghazal","Aweil Centre","Rummajook"
7726,"Northern Bahr el Ghazal","Aweil Centre","Tupic"
7727,"Northern Bahr el Ghazal","Aweil Centre","Gateway"
7728,"Northern Bahr el Ghazal","Aweil Centre","Rumakurdit"
7729,"Northern Bahr el Ghazal","Aweil Centre","Achuom"
7730,"Northern Bahr el Ghazal","Aweil Centre","Ngemi"
7731,"Northern Bahr el Ghazal","Aweil Centre","Mayom Lac"
7732,"Northern Bahr el Ghazal","Aweil Centre","Mabior Ngap"
7733,"Northern Bahr el Ghazal","Aweil Centre","Kuom"
7734,"Northern Bahr el Ghazal","Aweil Centre","Nyimalel"
7735,"Northern Bahr el Ghazal","Aweil Centre","Kurchok"
7736,"Northern Bahr el Ghazal","Aweil Centre","Ayaga"
7737,"Northern Bahr el Ghazal","Aweil Centre","Abobo"
7738,"Northern Bahr el Ghazal","Aweil Centre","Kuom Kee"
7739,"Northern Bahr el Ghazal","Aweil Centre","Giiry"
7740,"Northern Bahr el Ghazal","Aweil Centre","Waragany"
7741,"Northern Bahr el Ghazal","Aweil Centre","War Chum"
7742,"Northern Bahr el Ghazal","Aweil Centre","Cunglang"
7743,"Northern Bahr el Ghazal","Aweil Centre","Arido"
7744,"Northern Bahr el Ghazal","Aweil Centre","Pan-jap"
7745,"Northern Bahr el Ghazal","Aweil Centre","Lang-udual"
7746,"Northern Bahr el Ghazal","Aweil Centre","Kumkei"
7747,"Northern Bahr el Ghazal","Aweil Centre","Mangok Nyor"
7748,"Northern Bahr el Ghazal","Aweil Centre","Amethic"
7749,"Northern Bahr el Ghazal","Aweil Centre","Waramien"
7750,"Northern Bahr el Ghazal","Aweil Centre","Lach"
7751,"Northern Bahr el Ghazal","Aweil Centre","Yar Awil"
7752,"Northern Bahr el Ghazal","Aweil Centre","Cibidhok"
7753,"Northern Bahr el Ghazal","Aweil Centre","Nyikuala"
7754,"Northern Bahr el Ghazal","Aweil Centre","Arenypiny"
7755,"Northern Bahr el Ghazal","Aweil Centre","Ugoi"
7756,"Northern Bahr el Ghazal","Aweil Centre","Matic"
7757,"Northern Bahr el Ghazal","Aweil Centre","Kolol"
7758,"Northern Bahr el Ghazal","Aweil Centre","Wunchuei"
7759,"Northern Bahr el Ghazal","Aweil Centre","Rum Achiek"
7760,"Northern Bahr el Ghazal","Aweil Centre","Maduany"
7761,"Northern Bahr el Ghazal","Aweil Centre","Lang Wur-ukech"
7762,"Northern Bahr el Ghazal","Aweil Centre","Rum Daleu"
7763,"Northern Bahr el Ghazal","Aweil Centre","War Akual"
7764,"Northern Bahr el Ghazal","Aweil Centre","Umany-kuong"
7765,"Northern Bahr el Ghazal","Aweil Centre","Malou Dut Agany"
7766,"Northern Bahr el Ghazal","Aweil Centre","Thek-kou"
7767,"Northern Bahr el Ghazal","Aweil Centre","Lou-chok"
7768,"Northern Bahr el Ghazal","Aweil Centre","Leeric"
7769,"Northern Bahr el Ghazal","Aweil Centre","Helapok"
7770,"Northern Bahr el Ghazal","Aweil Centre","Dongabal"
7771,"Northern Bahr el Ghazal","Aweil Centre","Aroyo I"
7772,"Northern Bahr el Ghazal","Aweil Centre","Chak-Chak"
7773,"Northern Bahr el Ghazal","Aweil Centre","God-uthuon"
7774,"Northern Bahr el Ghazal","Aweil Centre","Rum-aguer"
7775,"Northern Bahr el Ghazal","Aweil Centre","Makuach-akon"
7776,"Northern Bahr el Ghazal","Aweil Centre","Hai Mathar"
7777,"Northern Bahr el Ghazal","Aweil Centre","Aroyo"
7778,"Northern Bahr el Ghazal","Aweil Centre","Anuetic"
7779,"Northern Bahr el Ghazal","Aweil Centre","Hong-angara"
7780,"Northern Bahr el Ghazal","Aweil Centre","Chamangui"
7781,"Northern Bahr el Ghazal","Aweil Centre","Makuei"
7782,"Northern Bahr el Ghazal","Aweil Centre","Barnyiwic"
7783,"Northern Bahr el Ghazal","Aweil Centre","Wil Puou"
7784,"Northern Bahr el Ghazal","Aweil Centre","Nyak-ral"
7785,"Northern Bahr el Ghazal","Aweil Centre","Awielic"
7786,"Northern Bahr el Ghazal","Aweil Centre","Wardipol"
7787,"Northern Bahr el Ghazal","Aweil Centre","Nyiciel"
7788,"Northern Bahr el Ghazal","Aweil Centre","Achuir"
7789,"Northern Bahr el Ghazal","Aweil Centre","Gai-wut"
7790,"Northern Bahr el Ghazal","Aweil Centre","Malou"
7791,"Northern Bahr el Ghazal","Aweil Centre","Wak-abil"
7792,"Northern Bahr el Ghazal","Aweil Centre","Rol-abola"
7793,"Northern Bahr el Ghazal","Aweil Centre","Wak-nhom"
7794,"Northern Bahr el Ghazal","Aweil Centre","Malual-gem"
7795,"Northern Bahr el Ghazal","Aweil Centre","Kar Kou"
7796,"Northern Bahr el Ghazal","Aweil Centre","Nyalath"
7797,"Northern Bahr el Ghazal","Aweil West","Kuom"
7798,"Northern Bahr el Ghazal","Aweil Centre","Malual Liet"
7799,"Northern Bahr el Ghazal","Aweil Centre","Wath Wedayai"
7800,"Northern Bahr el Ghazal","Aweil Centre","Kotpiok"
7801,"Northern Bahr el Ghazal","Aweil Centre","Dakajim"
7802,"Northern Bahr el Ghazal","Aweil Centre","Apada"
7803,"Northern Bahr el Ghazal","Aweil Centre","Majok Rock"
7804,"Northern Bahr el Ghazal","Aweil West","Panameth"
7805,"Northern Bahr el Ghazal","Aweil Centre","Udhaba"
7806,"Northern Bahr el Ghazal","Aweil Centre","Hooy Alueth"
7807,"Northern Bahr el Ghazal","Aweil East","Machartong"
7808,"Northern Bahr el Ghazal","Aweil East","Majak-deng"
7809,"Northern Bahr el Ghazal","Aweil East","Pangapidit"
7810,"Northern Bahr el Ghazal","Aweil East","Atem-rot"
7811,"Northern Bahr el Ghazal","Aweil East","Chuei-beek"
7812,"Northern Bahr el Ghazal","Aweil East","Panayany"
7813,"Northern Bahr el Ghazal","Aweil West","Warkuac"
7814,"Northern Bahr el Ghazal","Aweil East","Kotadol"
7815,"Northern Bahr el Ghazal","Aweil East","Kuom"
7816,"Northern Bahr el Ghazal","Aweil East","Warchum"
7817,"Northern Bahr el Ghazal","Aweil East","Malek -yel"
7818,"Northern Bahr el Ghazal","Aweil East","Malek Riang"
7819,"Northern Bahr el Ghazal","Aweil Centre","Angot-aweer"
7820,"Northern Bahr el Ghazal","Aweil East","Ariak-riak"
7821,"Northern Bahr el Ghazal","Aweil Centre","Luangaher"
7822,"Northern Bahr el Ghazal","Aweil East","Panameth"
7823,"Northern Bahr el Ghazal","Aweil West","Warlac"
7824,"Northern Bahr el Ghazal","Aweil East","Thian-tol"
7825,"Northern Bahr el Ghazal","Aweil West","Rupanguoth"
7826,"Northern Bahr el Ghazal","Aweil East","Lolkou"
7827,"Northern Bahr el Ghazal","Aweil Centre","Machot"
7828,"Northern Bahr el Ghazal","Aweil East","Mathiang-tiit"
7829,"Northern Bahr el Ghazal","Aweil Centre","Umal"
7830,"Northern Bahr el Ghazal","Aweil East","Mayom Kuol"
7831,"Northern Bahr el Ghazal","Aweil Centre","Malek Miir"
7832,"Northern Bahr el Ghazal","Aweil East","Majok Wetkor"
7833,"Northern Bahr el Ghazal","Aweil East","Amgot Nyor"
7834,"Northern Bahr el Ghazal","Aweil Centre","Akuang Achuol"
7835,"Northern Bahr el Ghazal","Aweil East","Warlong-akoi"
7836,"Northern Bahr el Ghazal","Aweil East","Warual"
7837,"Northern Bahr el Ghazal","Aweil West","Amothic"
7838,"Northern Bahr el Ghazal","Aweil East","Angot-ngor"
7839,"Northern Bahr el Ghazal","Aweil East","Amothic"
7840,"Northern Bahr el Ghazal","Aweil East","Machar-geng"
7841,"Northern Bahr el Ghazal","Aweil East","Mabior-akeln"
7842,"Northern Bahr el Ghazal","Aweil East","Maper-abei"
7843,"Northern Bahr el Ghazal","Aweil West","Thionajuot"
7844,"Northern Bahr el Ghazal","Aweil East","Liil-makuei"
7845,"Northern Bahr el Ghazal","Aweil East","Nnap"
7846,"Northern Bahr el Ghazal","Aweil Centre","Mangok Piok"
7847,"Northern Bahr el Ghazal","Aweil West","Warrak"
7848,"Northern Bahr el Ghazal","Aweil East","Riang-wet Yai"
7849,"Northern Bahr el Ghazal","Aweil Centre","Lulic"
7850,"Northern Bahr el Ghazal","Aweil Centre","Nhom-lua"
7851,"Northern Bahr el Ghazal","Aweil West","Nyakrel"
7852,"Northern Bahr el Ghazal","Aweil West","Waradhot"
7853,"Northern Bahr el Ghazal","Aweil West","Warcum"
7854,"Northern Bahr el Ghazal","Aweil West","Rupakong"
7855,"Northern Bahr el Ghazal","Aweil West","Rupaleu"
7856,"Northern Bahr el Ghazal","Aweil West","Wakabil"
7857,"Northern Bahr el Ghazal","Aweil West","Wunamoth"
7858,"Northern Bahr el Ghazal","Aweil Centre","Akuang Rial"
7859,"Northern Bahr el Ghazal","Aweil West","Maloudut"
7860,"Northern Bahr el Ghazal","Aweil West","Muoc-agok-malek"
7861,"Northern Bahr el Ghazal","Aweil West","Rolabolo"
7862,"Northern Bahr el Ghazal","Aweil West","Mabior"
7863,"Northern Bahr el Ghazal","Aweil Centre","Akuang Kar"
7864,"Northern Bahr el Ghazal","Aweil West","Awiltit"
7865,"Northern Bahr el Ghazal","Aweil East","Kot Luoldit"
7866,"Northern Bahr el Ghazal","Aweil East","Lool Akuei"
7867,"Northern Bahr el Ghazal","Aweil West","Maduany"
7868,"Northern Bahr el Ghazal","Aweil West","Kemthok"
7869,"Northern Bahr el Ghazal","Aweil East","Abyei Ngong Bol"
7870,"Northern Bahr el Ghazal","Aweil West","Maluil"
7871,"Northern Bahr el Ghazal","Aweil East","Daang"
7872,"Northern Bahr el Ghazal","Aweil Centre","Udoo"
7873,"Northern Bahr el Ghazal","Aweil West","Akalthut"
7874,"Northern Bahr el Ghazal","Aweil East","Akokic"
7875,"Northern Bahr el Ghazal","Aweil West","Ngolmel"
7876,"Northern Bahr el Ghazal","Aweil East","Majak"
7877,"Northern Bahr el Ghazal","Aweil East","Hongkou"
7878,"Northern Bahr el Ghazal","Aweil East","Malek"
7879,"Northern Bahr el Ghazal","Aweil West","Ayeen"
7880,"Northern Bahr el Ghazal","Aweil East","Makuei"
7881,"Northern Bahr el Ghazal","Aweil East","Lang"
7882,"Northern Bahr el Ghazal","Aweil East","Tit Keet"
7883,"Northern Bahr el Ghazal","Aweil West","Marol Madhan"
7884,"Northern Bahr el Ghazal","Aweil West","Awulic"
7885,"Northern Bahr el Ghazal","Aweil East","Aweil East"
7886,"Northern Bahr el Ghazal","Aweil East","Nyak-ral"
7887,"Northern Bahr el Ghazal","Aweil East","Pan-hong"
7888,"Northern Bahr el Ghazal","Aweil East","Wun Pach"
7889,"Northern Bahr el Ghazal","Aweil East","Kar-ariath"
7890,"Northern Bahr el Ghazal","Aweil East","Makuac Kiir"
7891,"Northern Bahr el Ghazal","Aweil East","Aliapic"
7892,"Northern Bahr el Ghazal","Aweil East","Ril Agok"
7893,"Northern Bahr el Ghazal","Aweil East","Chuomator"
7894,"Northern Bahr el Ghazal","Aweil East","Rom"
7895,"Northern Bahr el Ghazal","Aweil West","Gongor"
7896,"Northern Bahr el Ghazal","Aweil East","Many Koor"
7897,"Northern Bahr el Ghazal","Aweil West","Marol-Wol"
7898,"Northern Bahr el Ghazal","Aweil East","Thon"
7899,"Northern Bahr el Ghazal","Aweil West","MathiangLac"
7900,"Northern Bahr el Ghazal","Aweil East","Ariakriak"
7901,"Northern Bahr el Ghazal","Aweil West","Machar-Lang"
7902,"Northern Bahr el Ghazal","Aweil East","Koljual"
7903,"Northern Bahr el Ghazal","Aweil East","Lang-chok"
7904,"Northern Bahr el Ghazal","Aweil East","Wun Ayuer"
7905,"Northern Bahr el Ghazal","Aweil East","Burakach"
7906,"Northern Bahr el Ghazal","Aweil Centre","Lol Diing"
7907,"Northern Bahr el Ghazal","Aweil East","Wak-abil"
7908,"Northern Bahr el Ghazal","Aweil West","Guem"
7909,"Northern Bahr el Ghazal","Aweil East","Areny Piny"
7910,"Northern Bahr el Ghazal","Aweil East","Riang-aketh"
7911,"Northern Bahr el Ghazal","Aweil West","Maker"
7912,"Northern Bahr el Ghazal","Aweil East","Arenypiny"
7913,"Northern Bahr el Ghazal","Aweil West","Magar"
7914,"Northern Bahr el Ghazal","Aweil East","Amiec"
7915,"Northern Bahr el Ghazal","Aweil East","Wun-ngap"
7916,"Northern Bahr el Ghazal","Aweil East","Rub-agurpiny"
7917,"Northern Bahr el Ghazal","Aweil East","Mamer Dit"
7918,"Northern Bahr el Ghazal","Aweil East","Mathiang-akoon"
7919,"Northern Bahr el Ghazal","Aweil East","Aguukic"
7920,"Northern Bahr el Ghazal","Aweil East","Mamer Thii"
7921,"Northern Bahr el Ghazal","Aweil East","Kit Dhieu"
7922,"Northern Bahr el Ghazal","Aweil East","Anyarial"
7923,"Northern Bahr el Ghazal","Aweil East","Adhotic"
7924,"Northern Bahr el Ghazal","Aweil East","Tiit-chok"
7925,"Northern Bahr el Ghazal","Aweil East","Abyei"
7926,"Northern Bahr el Ghazal","Aweil East","Liet Nhem"
7927,"Northern Bahr el Ghazal","Aweil East","Adhoot"
7928,"Northern Bahr el Ghazal","Aweil East","Mabil"
7929,"Northern Bahr el Ghazal","Aweil East","Kar-makuoc"
7930,"Northern Bahr el Ghazal","Aweil East","Peer"
7931,"Northern Bahr el Ghazal","Aweil East","Liil-thok"
7932,"Northern Bahr el Ghazal","Aweil East","Dong"
7933,"Northern Bahr el Ghazal","Aweil West","Thatgany"
7934,"Northern Bahr el Ghazal","Aweil East","Hal Thok"
7935,"Northern Bahr el Ghazal","Aweil East","Mayenadhot"
7936,"Northern Bahr el Ghazal","Aweil East","Jong-thok"
7937,"Northern Bahr el Ghazal","Aweil West","Majak-piol"
7938,"Northern Bahr el Ghazal","Aweil East","Kueckou"
7939,"Northern Bahr el Ghazal","Aweil East","Gugic"
7940,"Northern Bahr el Ghazal","Aweil East","Gukic"
7941,"Northern Bahr el Ghazal","Aweil East","Ngawal"
7942,"Northern Bahr el Ghazal","Aweil East","Rual"
7943,"Northern Bahr el Ghazal","Aweil East","Gal"
7944,"Northern Bahr el Ghazal","Aweil East","Malek Dut Agiu"
7945,"Northern Bahr el Ghazal","Aweil East","Nyaruet"
7946,"Northern Bahr el Ghazal","Aweil East","Wathmaluil"
7947,"Northern Bahr el Ghazal","Aweil West","Maker-Amuk"
7948,"Northern Bahr el Ghazal","Aweil East","Ugung"
7949,"Northern Bahr el Ghazal","Aweil East","Akoldit"
7950,"Northern Bahr el Ghazal","Aweil West","Ruolngol"
7951,"Northern Bahr el Ghazal","Aweil West","Loolkou"
7952,"Northern Bahr el Ghazal","Aweil East","Marial Pajou"
7953,"Northern Bahr el Ghazal","Aweil East","Agap Kec"
7954,"Northern Bahr el Ghazal","Aweil East","Machar"
7955,"Northern Bahr el Ghazal","Aweil East","Tong Gai"
7956,"Northern Bahr el Ghazal","Aweil West","Ben-Ben"
7957,"Northern Bahr el Ghazal","Aweil East","Wak-macheer"
7958,"Northern Bahr el Ghazal","Aweil East","Abyeichok"
7959,"Northern Bahr el Ghazal","Aweil West","Thekrot-Chimel"
7960,"Northern Bahr el Ghazal","Aweil East","Ker-ayuel"
7961,"Northern Bahr el Ghazal","Aweil East","Lil Akier"
7962,"Northern Bahr el Ghazal","Aweil East","Gueng-kou"
7963,"Northern Bahr el Ghazal","Aweil East","Jong -thok"
7964,"Northern Bahr el Ghazal","Aweil East","Wunliet"
7965,"Northern Bahr el Ghazal","Aweil West","Titamata"
